,CID,SID,Solubility_at_pH_7_4,target,Efficacy
12015,6493385,56320437,52.9,0,
12016,2947724,49646022,43.1,0,101.316
12017,774645,49733875,48.4,0,
12018,9634241,47200403,1.4,0,
12019,867566,24838062,31.2,0,
12020,4871053,49667394,1.9,0,
12021,5412336,49827651,33.8,0,
12022,5400601,26660732,46.1,0,78.5689
12023,1796854,49825645,3.3,0,
12024,5296233,24812365,42.0,0,
12025,6458038,49678810,25.1,0,76.5105
12026,1965531,26658703,29.6,0,
12027,2219508,47197443,4.1,0,
12028,676843,26667073,38.8,0,81.0934
12029,947964,26661252,2.1,0,
12030,914663,26662397,27.9,0,
12031,830951,49642687,0.3,0,
12032,20861278,49668519,4.2,0,
12033,752656,24804978,2.3,0,
12034,748751,49668768,35.8,0,
12035,670248,24788541,37.4,0,
12036,4375167,24811477,37.2,0,
12037,4884020,49677703,34.4,0,
12038,9580935,26729695,43.3,0,
12039,17581856,49648220,44.0,0,
12040,135531710,49642312,0.3,0,
12041,3732039,24808597,42.2,0,
12042,16452094,49718479,24.2,0,
12043,749945,26726159,0.2,0,
12044,2806056,26728462,33.5,0,
12045,804716,24780687,37.8,0,
12046,1504749,24781445,0.4,0,161.498
12047,7120059,49679006,3.0,0,
12048,5935985,49819165,29.4,0,
12049,9172125,49673167,1.9,0,
12050,3217171,49644315,50.8,0,
12051,742418,24809196,2.8,0,
12052,2816501,26731410,5.9,0,
12053,734741,47196660,25.7,0,
12054,4562068,24827375,1.1,0,
12055,6908726,57257030,7.0,0,
12056,967615,49681092,39.1,0,
12057,8124895,57259545,46.1,0,
12058,764191,47201754,35.4,0,
12059,269698,24833397,35.3,0,
12060,2930017,49648582,9.7,0,
12061,1246566,24790371,34.5,0,
12062,21211963,56318284,3.6,0,
12063,4089406,49649205,31.8,0,
12064,2946285,49670178,49.1,0,
12065,5299703,47199763,3.8,0,
12066,2815262,26726867,40.7,0,
12067,2960040,49641446,31.5,0,
12068,2520612,24835845,48.0,0,
12069,4287337,49667655,44.7,0,
12070,24790951,49719816,23.3,0,
12071,7200072,24815958,30.6,0,
12072,2746833,26729336,16.9,0,
12073,2525970,24827569,24.8,0,
12074,22331397,49667020,29.3,0,
12075,2815275,26729685,0.4,0,
12076,2569337,24831343,2.9,0,
12077,2137824,24782785,41.0,0,
12078,727660,24826717,27.2,0,
12079,18076230,49826594,32.1,0,
12080,27944,56463293,36.1,0,
12081,2738400,26730569,0.7,0,305.188
12082,9689095,49823463,35.2,0,80.6086
12083,350021,26727275,31.9,0,
12084,4649835,24810709,18.1,0,
12085,2406292,49677858,0.4,0,78.7059
12086,2230352,47199846,4.0,0,79.345
12087,676074,49671832,42.1,0,
12088,2813688,26730285,0.3,0,
12089,1487469,24822194,3.0,0,31.8392
12090,4351752,26659945,27.0,0,
12091,4987371,47198634,9.8,0,
12092,739179,24834825,36.1,0,39.7305
12093,975156,24787624,6.3,0,
12094,2008428,24792871,17.7,0,
12095,626432,26666259,44.3,0,78.7957
12096,3781895,26662819,37.2,0,
12097,833088,49825777,46.2,0,
12098,20868355,49670141,13.2,0,
12099,1488730,24821075,1.2,0,
12100,721388,49643896,13.9,0,
12101,1537043,24784090,3.1,0,60.2737
12102,24818641,49823988,26.6,0,
12103,2954873,24793026,0.4,0,53.735
12104,805831,47201305,0.5,0,
12105,2463793,49672931,3.4,0,
12106,5937435,24780575,19.0,0,
12107,80220,57260112,24.9,0,
12108,1490189,49665974,50.4,0,
12109,738231,49668289,1.4,0,
12110,846651,47201131,47.5,0,
12111,834552,24793816,22.1,0,26.8129
12112,2101266,49677514,4.3,0,
12113,6244687,49818837,18.6,0,59.1149
12114,857648,49727900,0.3,0,
12115,1218758,24821116,27.9,0,
12116,1473387,24815689,7.0,0,
12117,9618000,49827948,51.6,0,
12118,963187,49725922,0.4,0,
12119,4162755,57266006,48.5,0,
12120,6468437,47198793,37.9,0,
12121,3688662,49673680,2.1,0,
12122,24746970,49643359,49.6,0,
12123,675056,24810090,0.9,0,54.0031
12124,1475283,49679140,38.3,0,
12125,2955346,49727203,39.7,0,
12126,22522916,49649139,8.2,0,
12127,6052586,26662498,42.9,0,
12128,3783920,24820087,1.3,0,118.353
12129,2584550,57261668,2.2,0,
12130,805699,47196392,0.3,0,126.897
12131,4365352,24817525,8.0,0,
12132,978146,24786330,28.2,0,
12133,4886248,26663439,44.3,0,
12134,2815287,26730185,45.5,0,
12135,891747,49648309,0.2,0,
12136,2487711,26670064,36.0,0,
12137,2819888,26726890,51.1,0,
12138,5702098,856009,50.4,0,
12139,781348,49644781,42.1,0,
12140,1235418,47195714,33.7,0,
12141,2976618,49732273,40.8,0,
12142,2599357,24825198,31.4,0,
12143,2726311,26727296,27.9,0,
12144,1472063,49666694,45.5,0,
12145,1452152,49728425,21.6,0,
12146,744727,49667636,16.1,0,
12147,3071506,24807726,34.8,0,
12148,703676,49670995,0.3,0,
12149,2872676,24814456,35.2,0,42.9294
12150,3223573,49642382,53.2,0,
12151,3078422,24805244,41.8,0,
12152,17403008,56323016,47.3,0,
12153,2958937,24806095,47.5,0,
12154,929816,26665484,13.1,0,
12155,1110868,24807225,1.2,0,
12156,6485376,24808539,22.6,0,
12157,1081718,49642242,42.8,0,
12158,7207303,24815558,1.3,0,
12159,6870043,26665537,55.0,0,
12160,2047913,26663113,0.4,0,43.9407
12161,911008,26661577,31.4,0,
12162,753811,24809846,44.0,0,
12163,17253895,49670338,49.9,0,
12164,2214520,49641900,4.4,0,
12165,4110578,24811385,47.3,0,
12166,2086635,26657746,1.5,0,
12167,905543,26669529,39.0,0,
12168,5335309,49732691,2.3,0,
12169,307350,49673207,0.7,0,
12170,25237142,49825896,34.8,0,
12171,18588960,56322010,39.7,0,
12172,16187388,24780485,45.8,0,
12173,1892693,26663211,58.0,0,
12174,65065,56463035,26.3,0,
12175,2739263,26731576,1.8,0,
12176,2726220,26727124,28.3,0,62.5556
12177,1326396,47202866,0.9,0,
12178,24793818,49736702,27.4,0,106.499
12179,744744,26665947,9.1,0,
12180,828711,49729081,41.1,0,
12181,2810945,26726931,0.5,0,78.3982
12182,4587278,26670760,36.2,0,
12183,833716,24809918,0.3,0,138.876
12184,24746813,49641440,42.6,0,
12185,3160349,49725275,44.0,0,
12186,2809964,26729366,52.0,0,
12187,3369894,26666516,38.2,0,
12188,2816581,26729957,0.2,0,
12189,4087175,24820038,39.7,0,
12190,1631610,24804936,43.4,0,
12191,2802614,49671382,50.6,0,
12192,6882179,26666603,29.4,0,
12193,748631,49671198,0.2,0,
12194,5760267,24790194,38.8,0,
12195,574220,24802409,33.8,0,
12196,20857454,49667724,0.8,0,
12197,822448,26667203,24.9,0,70.3796
12198,12005330,17510761,19.3,0,121.73
12199,9636793,49647836,0.5,0,
12200,2810466,26728892,50.5,0,
12201,564342,47202235,41.0,0,
12202,2974129,24790862,46.3,0,
12203,6464809,47198986,43.1,0,
12204,792632,26670883,1.0,0,
12205,684757,49665643,40.5,0,
12206,2729668,26727148,2.7,0,
12207,2958366,24796393,46.4,0,
12208,4727595,47203266,22.5,0,
12209,754733,24780749,0.3,0,
12210,752027,24805006,41.9,0,
12211,3160087,49727718,46.6,0,
12212,1154379,24804912,39.3,0,
12213,3448938,26662895,8.0,0,93.4363
12214,6493315,49727872,46.2,0,
12215,2389481,49825751,39.2,0,
12216,9635778,26662268,1.3,0,
12217,7543058,49680230,42.2,0,
12218,2214100,24794368,42.6,0,
12219,2469980,57262406,14.0,0,
12220,886034,47199229,36.4,0,
12221,2183872,47198391,44.9,0,
12222,9594943,47201114,12.6,0,83.6178
12223,984480,49821885,2.6,0,
12224,6461027,49726389,4.4,0,82.171
12225,3221333,49643256,53.3,0,
12226,6470773,49816912,44.3,0,
12227,14296,8139962,0.1,0,
12228,20899779,49670627,16.9,0,76.9261
12229,3133592,49646508,6.8,0,
12230,3548215,49669232,2.1,0,
12231,2948445,49643201,39.5,0,
12232,525811,49669308,33.0,0,
12233,3365341,57267511,45.7,0,
12234,2812041,26728701,2.7,0,
12235,1132990,24813894,36.2,0,50.3408
12236,2164566,49673930,43.5,0,
12237,135450725,49668729,43.2,0,34.0881
12238,2302953,24836883,0.9,0,
12239,2681300,57267148,39.6,0,55.3131
12240,16003819,24810207,41.5,0,
12241,2572372,24831929,37.2,0,
12242,5735,866104,58.3,0,67.7666
12243,135541686,49669018,42.4,0,
12244,4221180,49666708,46.2,0,
12245,4977668,26662550,48.9,0,
12246,6862809,24827747,6.1,0,55.8604
12247,5079645,24814230,33.5,0,66.3659
12248,2736155,26730989,42.2,0,
12249,24979414,56316515,43.7,0,
12250,745463,49723401,42.2,0,
12251,3128683,49728730,46.0,0,
12252,3163273,47203582,35.2,0,116.261
12253,2840993,47198025,43.8,0,
12254,9589758,49643013,0.8,0,
12255,135681068,49714975,47.7,0,174.321
12256,6023797,24829286,31.6,0,
12257,7890305,57266039,15.8,0,
12258,2464271,24837675,7.8,0,
12259,3435197,26659872,39.6,0,
12260,2760239,24807066,2.8,0,
12261,819233,24803664,30.8,0,
12262,2432422,24828062,42.1,0,
12263,2255744,47204134,0.4,0,
12264,9557156,49731627,22.4,0,
12265,4964129,24832355,38.7,0,
12266,4427562,24823113,46.2,0,
12267,2468467,49671281,47.4,0,
12268,16194498,24814854,40.5,0,
12269,2812127,49672254,43.4,0,
12270,2815721,26730152,13.6,0,50.6191
12271,1899917,26659035,37.1,0,
12272,2819887,26726776,38.0,0,
12273,2742869,50086802,47.5,0,
12274,2886401,47198080,0.7,0,
12275,765942,47198966,36.3,0,97.5849
12276,2801668,49672373,43.4,0,
12277,2438474,24836169,41.1,0,
12278,6326497,49644316,1.4,0,
12279,711253,49642647,41.6,0,
12280,3213295,24804927,47.1,0,
12281,9616031,49827610,35.1,0,
12282,4536747,49733932,38.9,0,
12283,929663,26665468,29.6,0,
12284,713040,26663601,42.4,0,
12285,4882359,24836050,49.1,0,36.7998
12286,17476178,56324788,38.1,0,
12287,7783431,49672936,43.9,0,
12288,3817475,49665740,37.4,0,
12289,3151,855562,50.4,0,
12290,7150916,24816707,39.2,0,
12291,768995,49667688,43.0,0,
12292,759043,47201290,42.8,0,
12293,3075110,26671344,46.2,0,77.4026
12294,720501,49667177,40.2,0,
12295,23723712,47197592,51.7,0,
12296,2821590,26730937,40.1,0,
12297,2224760,49815982,30.7,0,
12298,1391577,24830825,0.3,0,
12299,6529428,26658162,1.0,0,
12300,760104,47199832,44.3,0,76.9903
12301,4841448,24839377,32.9,0,
12302,2550508,49676010,18.9,0,
12303,5904279,26660985,1.5,0,
12304,850330,47195728,2.7,0,200.13
12305,1141329,49726958,4.4,0,
12306,859344,49642132,31.7,0,58.7812
12307,1088834,49725823,1.6,0,
12308,2332783,57268553,39.5,0,
12309,2597522,57264727,12.0,0,
12310,3792008,49666675,37.4,0,
12311,683661,49714086,11.3,0,
12312,3752384,49646994,0.5,0,
12313,3597203,49728863,23.4,0,
12314,9580662,26731579,0.7,0,63.7597
12315,858935,49726213,33.7,0,
12316,2466151,24827603,33.3,0,
12317,7150930,24814329,48.4,0,
12318,573329,49733015,7.5,0,
12319,3419611,49665837,50.4,0,
12320,6883684,49824611,1.2,0,
12321,4131498,24836559,29.9,0,
12322,2812533,26731009,7.2,0,
12323,741434,49727576,37.2,0,
12324,966574,47200486,41.6,0,
12325,2810705,26726507,51.8,0,
12326,4884404,57255645,41.2,0,
12327,753830,49640845,30.3,0,45.6999
12328,1204533,24790185,34.2,0,
12329,24979385,56316468,46.6,0,
12330,2810906,49672386,2.9,0,
12331,6862336,49714120,2.1,0,47.5164
12332,3223392,24809518,3.8,0,
12333,917180,49829206,3.6,0,
12334,4240056,26670500,51.3,0,
12335,16304618,57267124,51.5,0,
12336,886822,24786843,43.9,0,
12337,738714,24821948,0.8,0,
12338,17574429,26663843,54.2,0,
12339,7359729,56319125,41.6,0,
12340,804289,24797566,45.4,0,
12341,1894361,49647468,1.7,0,
12342,2811167,26726583,43.4,0,
12343,2241109,24824661,36.0,0,
12344,3149364,24819433,9.4,0,
12345,7492821,57266090,1.8,0,
12346,3380696,24820044,1.9,0,
12347,1899867,26671004,0.2,0,
12348,6624464,57268310,10.8,0,
12349,2679182,49677135,34.4,0,
12350,2974462,24794791,55.0,0,
12351,1391573,24826971,0.4,0,72.024
12352,2055113,49668458,0.8,0,608.228
12353,1509898,24781771,47.5,0,
12354,2745080,26730243,1.5,0,
12355,3161773,24803059,37.7,0,30.5577
12356,712797,24787573,36.1,0,
12357,1535062,49675536,44.6,0,
12358,3598834,26661861,40.7,0,
12359,6886486,26661610,49.6,0,80.4703
12360,1511696,49667045,48.0,0,
12361,2852668,26658956,45.6,0,
12362,17253305,49731075,16.4,0,43.1496
12363,2282461,47201199,9.2,0,
12364,2954816,24792956,44.4,0,
12365,2859117,49670753,2.6,0,
12366,6867147,49714836,37.6,0,
12367,2730645,26727704,15.7,0,
12368,975958,47196278,0.3,0,
12369,2913883,47202556,20.5,0,
12370,2513220,24832414,25.1,0,
12371,6487086,47204933,41.9,0,
12372,2567483,24831234,3.2,0,
12373,2819103,26726679,17.0,0,
12374,4782750,57259430,48.5,0,
12375,6463417,47199489,0.3,0,139.212
12376,2846452,47197982,34.9,0,
12377,1836481,26662785,49.7,0,
12378,3159803,47203899,43.0,0,
12379,3146340,49733557,35.3,0,
12380,135498205,24832914,33.1,0,
12381,5131736,49647150,2.8,0,
12382,3822448,24839618,15.3,0,
12383,1473079,49666591,38.1,0,
12384,817983,49644678,45.4,0,
12385,16535304,56320074,46.1,0,
12386,2613271,24834274,37.4,0,
12387,2868335,49666935,48.7,0,
12388,24747050,49644141,47.1,0,
12389,6465101,49737716,45.0,0,
12390,9580916,26729656,0.3,0,
12391,2834334,24816082,2.1,0,
12392,2364522,26658329,50.6,0,
12393,3796941,26661143,1.3,0,
12394,4794261,57263863,2.4,0,
12395,729975,24788460,35.4,0,
12396,1491084,24817547,27.1,0,
12397,2825455,26729580,31.6,0,
12398,5479583,49643891,35.9,0,
12399,2629249,57265739,5.7,0,89.2384
12400,16194770,24815818,55.3,0,
12401,2545000,24825609,1.2,0,
12402,2790046,49643089,41.8,0,
12403,5239058,26663775,48.1,0,
12404,4393866,47201578,39.1,0,
12405,3485450,49827382,41.8,0,
12406,1085513,47202802,42.6,0,
12407,1487454,24820461,42.3,0,
12408,2796987,49680007,2.9,0,
12409,744898,26670966,6.4,0,
12410,808416,24806670,1.4,0,
12411,1072434,47204238,38.4,0,
12412,2666604,49675638,48.4,0,32.619
12413,135467156,49646020,4.0,0,
12414,9615841,49668671,0.3,0,
12415,2731357,26727591,24.8,0,133.523
12416,763978,47198861,31.7,0,
12417,24792567,49729144,6.0,0,
12418,1484584,24819488,5.6,0,
12419,798344,47201665,1.1,0,
12420,1505877,24828143,16.6,0,
12421,5755140,49727009,41.5,0,84.962
12422,16437802,49722288,0.6,0,
12423,9682714,26724411,16.0,0,
12424,964964,49644755,22.3,0,
12425,135468598,49641429,0.7,0,82.1384
12426,1451346,49727517,39.0,0,65.3164
12427,1392125,26725733,0.4,0,
12428,873118,49737212,21.2,0,51.4289
12429,978078,49826481,33.7,0,
12430,1815491,26660473,30.2,0,
12431,3573521,24828837,50.2,0,
12432,2442909,26657463,0.8,0,
12433,723168,24836763,45.2,0,
12434,6861531,49680526,7.1,0,
12435,975548,49643205,0.9,0,
12436,2410263,24827306,10.6,0,
12437,3939095,26662314,36.0,0,
12438,1160302,24822643,2.7,0,
12439,3160428,24783181,29.0,0,
12440,2738291,26730909,45.1,0,
12441,752170,49669467,49.1,0,
12442,5815537,49666352,48.8,0,
12443,20887458,49734588,43.6,0,
12444,2462570,24827678,5.2,0,
12445,2959578,49649037,41.1,0,
12446,1460019,49728658,0.4,0,
12447,135522122,49670143,30.5,0,
12448,16194074,24813598,0.7,0,
12449,800729,24803439,10.8,0,
12450,2097228,49675925,32.4,0,
12451,3091435,49644566,43.5,0,
12452,724184,47202632,0.6,0,
12453,3706142,26665742,10.0,0,
12454,2957128,49824258,49.4,0,
12455,9689514,24828365,34.2,0,
12456,3908648,49670186,37.1,0,
12457,6472751,49733822,38.9,0,74.1818
12458,3758798,49648118,45.0,0,
12459,2816428,49671919,1.6,0,
12460,16017275,49735486,46.8,0,
12461,80123,26727718,14.5,0,
12462,1806528,26665611,5.3,0,
12463,531834,49672866,0.8,0,
12464,3144705,24808435,41.0,0,79.0049
12465,4653102,49670741,23.6,0,
12466,2946840,24787626,47.5,0,
12467,2477202,49673965,39.2,0,
12468,1482439,24819277,40.2,0,
12469,2985558,49718147,49.3,0,57.0231
12470,3143391,24780252,20.8,0,49.126
12471,5390729,49643341,40.4,0,
12472,1253267,49648136,55.9,0,
12473,16352612,49817706,43.7,0,
12474,6467692,47198617,37.8,0,
12475,787689,47200461,0.3,0,
12476,23723836,47197769,46.6,0,
12477,1377786,26671537,0.8,0,97.6423
12478,4545957,24837379,37.6,0,
12479,24747054,49644213,49.2,0,
12480,3387579,24790591,50.9,0,
12481,804667,49727578,36.9,0,
12482,563203,47198383,38.0,0,
12483,1477556,24819682,5.4,0,
12484,4091516,49823734,37.2,0,
12485,1093869,49725947,50.4,0,
12486,6529476,24834601,29.6,0,
12487,9463430,57259112,6.8,0,
12488,23723707,47197586,38.1,0,
12489,5930200,49816416,7.2,0,293.57
12490,778438,24802330,9.0,0,32.1916
12491,1587460,26662104,51.8,0,
12492,4549431,26670525,32.7,0,
12493,24818437,49823479,40.5,0,41.8729
12494,4049967,24819465,46.3,0,
12495,22510443,49670895,2.7,0,
12496,2745055,49671265,44.2,0,
12497,2378390,24826532,38.0,0,
12498,678423,26666071,2.1,0,
12499,6485390,24808605,28.1,0,
12500,2925722,24797529,0.6,0,
12501,3959703,49673757,43.1,0,148.956
12502,2569211,49729834,0.4,0,103.162
12503,5498466,24811467,45.7,0,
12504,1480744,49666138,0.4,0,76.8087
12505,24790253,49718529,46.7,0,105.888
12506,735256,49675973,42.4,0,
12507,4879469,49674242,0.2,0,90.7299
12508,2809357,26729438,41.5,0,
12509,2745730,26730915,40.9,0,
12510,2630303,24832445,25.6,0,
12511,24761967,49678609,9.2,0,
12512,900890,24788114,7.9,0,
12513,2766547,49666721,14.1,0,
12514,4555519,26662459,0.2,0,
12515,2540077,24826400,2.1,0,
12516,1087769,49726146,47.7,0,
12517,155290,49642778,43.5,0,
12518,316823,26727089,26.8,0,
12519,6485377,24808516,29.1,0,102.187
12520,6491855,49725213,1.4,0,
12521,625773,24837016,41.5,0,144.792
12522,1483803,49666198,16.6,0,
12523,1517029,24828209,10.4,0,124.083
12524,3965258,24814803,3.1,0,
12525,893873,49727392,45.3,0,
12526,24819963,49828353,60.5,0,88.8721
12527,1713166,24796468,35.9,0,
12528,16682234,26661718,43.5,0,
12529,864036,49730016,6.1,0,34.8784
12530,16191385,24799715,48.2,0,
12531,6458412,49727806,4.7,0,
12532,2759006,24835235,23.8,0,35.1961
12533,9594928,24807471,0.3,0,
12534,16273759,49676092,52.1,0,
12535,6247184,49647157,1.7,0,
12536,9299883,49817645,46.4,0,
12537,934321,24804151,31.1,0,
12538,17409439,56315988,41.3,0,
12539,809454,24801073,7.6,0,
12540,6465170,47199083,44.3,0,
12541,585667,49667707,17.4,0,
12542,9461986,57259090,49.7,0,
12543,5350473,47198823,6.9,0,
12544,135628907,26671678,0.2,0,45.8016
12545,3418404,24816517,51.7,0,
12546,804956,49644923,27.7,0,
12547,939343,24808664,41.4,0,
12548,2403164,49673678,18.1,0,63.2027
12549,6468661,47198630,41.9,0,
12550,1245975,49823414,36.0,0,
12551,2929726,47203070,32.8,0,
12552,3100539,24806185,40.3,0,
12553,2392234,24803508,31.9,0,
12554,3127024,49641885,41.0,0,55.1485
12555,5761054,49728743,4.2,0,
12556,1481967,24818214,0.5,0,
12557,6884534,26661956,31.1,0,
12558,9643843,24811602,0.2,0,
12559,2087725,24831973,45.9,0,50.3222
12560,2815692,26726880,0.3,0,
12561,65630,49671383,31.5,0,
12562,2102477,49675943,0.5,0,
12563,936222,26663850,21.6,0,
12564,6467613,47198327,34.8,0,
12565,107544,57261643,46.0,0,
12566,2469877,49671371,0.7,0,
12567,2247560,47203125,2.1,0,
12568,2742998,26726418,43.4,0,
12569,16013336,49649327,0.7,0,36.1964
12570,2812715,26730815,46.9,0,
12571,7384454,51090614,44.8,0,
12572,24817001,49817857,59.6,0,
12573,2815206,26728247,33.6,0,129.265
12574,16193885,24813009,0.2,0,
12575,850740,47194653,44.0,0,
12576,4737072,49648524,31.2,0,91.8972
12577,9585041,49818836,9.2,0,109.199
12578,5297388,49680037,32.6,0,53.7048
12579,3262924,26667045,56.9,0,
12580,3128238,24806630,46.4,0,64.2315
12581,24281278,49645887,35.6,0,
12582,2124481,24808632,2.1,0,
12583,3701502,26660437,30.0,0,
12584,227303,26658101,29.0,0,
12585,721139,49671803,34.0,0,
12586,2555978,24834815,43.8,0,104.865
12587,16682703,26671407,53.8,0,
12588,2403984,24830216,35.6,0,
12589,1438317,49643060,5.2,0,
12590,1470440,49729104,50.8,0,
12591,2746598,26731648,0.2,0,
12592,2816517,26729836,1.5,0,
12593,3713131,26660848,31.7,0,
12594,848403,47196132,50.8,0,
12595,880215,47201497,50.4,0,
12596,4246773,24788400,0.3,0,75.2782
12597,1481841,24817973,0.2,0,
12598,3117725,24803947,35.6,0,
12599,2266535,49647062,2.0,0,
12600,18106919,56324297,43.4,0,
12601,850004,49827872,22.8,0,
12602,838494,49640729,0.7,0,41.1392
12603,2812341,26726474,4.3,0,
12604,2988869,49679603,3.3,0,
12605,978004,24809078,31.1,0,157.162
12606,2453513,24834158,17.9,0,
12607,4353651,50085523,39.7,0,115.713
12608,2077938,49669176,2.4,0,
12609,5157550,26659350,0.7,0,195.466
12610,4605989,49816368,51.4,0,
12611,1472971,24820611,17.6,0,
12612,5911556,49647484,35.3,0,
12613,2500347,26669771,2.7,0,45.4218
12614,752806,24803051,46.2,0,
12615,4801524,49733820,11.9,0,
12616,2543157,26657481,4.0,0,
12617,770959,49642456,48.4,0,
12618,135500766,49668876,0.7,0,
12619,2746653,26731673,1.8,0,
12620,7593509,51085639,34.4,0,
12621,784146,49644200,37.5,0,
12622,2818948,26729782,29.4,0,
12623,951876,24806284,27.9,0,49.4582
12624,2515073,24825586,31.6,0,
12625,2951364,49647937,6.3,0,
12626,9590654,24807053,0.4,0,
12627,847283,26666697,42.8,0,
12628,7217442,49677803,31.4,0,
12629,2442932,24832532,29.8,0,
12630,1873082,26665844,46.7,0,
12631,2732480,26731102,45.6,0,
12632,972722,49641291,0.2,0,
12633,2839113,26663353,7.3,0,
12634,24818299,49822123,50.6,0,
12635,2826627,26728996,35.9,0,
12636,753387,49669339,0.2,0,
12637,4877832,24832728,37.0,0,
12638,9585941,26662667,49.1,0,
12639,24817075,49817998,50.7,0,
12640,600180,49665753,47.0,0,
12641,939671,26661027,41.6,0,
12642,1551281,24816386,2.4,0,64.845
12643,6895302,49818928,7.5,0,
12644,46498279,24782882,52.0,0,
12645,6498629,49729389,49.2,0,
12646,4604410,24810237,39.5,0,
12647,25237201,49828705,4.2,0,26.5448
12648,20873719,49671092,45.7,0,
12649,974814,24808620,36.2,0,72.454
12650,16194039,24813502,52.9,0,
12651,22430376,49669222,3.7,0,
12652,579689,49669343,35.7,0,111.719
12653,972802,24793970,46.9,0,
12654,7025556,24816216,41.7,0,62.2448
12655,746903,49642798,0.3,0,
12656,5818378,26728823,0.7,0,
12657,2728453,49680052,3.7,0,
12658,4826325,57263277,40.5,0,140.753
12659,946069,47201977,0.4,0,
12660,2989242,47199345,25.5,0,141.9
12661,959081,51087805,33.4,0,
12662,753342,49669709,9.9,0,65.004
12663,230742,24841263,22.8,0,
12664,135576338,49674308,3.0,0,
12665,1311535,24793610,14.9,0,
12666,9566299,26730973,52.2,0,
12667,787495,24803742,3.4,0,
12668,684711,47202140,28.4,0,
12669,2608486,49680403,46.0,0,
12670,7091570,49819944,48.7,0,
12671,4910138,49648726,2.9,0,98.2165
12672,3808800,24822236,16.7,0,
